"sequence","support","pattern"
"<{Methotrexate},{Calcipotriene-Betamethasone},{Triamcinolone}>",0.00142509849945511,3
"<{Halobetasol},{Tacrolimus}>",0.00142509849945511,2
"<{Apremilast},{Fluticasone},{Secukinumab}>",0.00142509849945511,3
"<{Tacrolimus},{Mometasone}>",0.00142509849945511,2
"<{Clobetasol},{Mometasone},{Methotrexate}>",0.00142509849945511,3
"<{Clobetasol},{Halobetasol},{Methotrexate}>",0.00142509849945511,3
"<{Clobetasol},{Fluticasone},{Ixekizumab}>",0.00142509849945511,3
"<{Adalimumab},{Clobetasol},{Halobetasol}>",0.00142509849945511,3
"<{Certolizumab},{Fluocinonide}>",0.00142509849945511,2
"<{Clobetasol},{Fluticasone},{Fluocinolone}>",0.00142509849945511,3
"<{Methotrexate},{Triamcinolone},{Desoximetasone}>",0.00142509849945511,3
"<{Adalimumab},{Calcitriol}>",0.00142509849945511,2
"<{Fluocinonide},{Hydrocortisone},{Triamcinolone}>",0.00141112694553888,3
"<{Methotrexate},{Clobetasol},{Fluticasone},{Triamcinolone}>",0.00141112694553888,4
"<{Clobetasol},{Methotrexate},{Tacrolimus}>",0.00141112694553888,3
"<{Fluticasone},{Clobetasol},{Tacrolimus}>",0.00141112694553888,3
"<{Apremilast},{Triamcinolone},{Methotrexate}>",0.00141112694553888,3
"<{Betamethasone},{Adalimumab},{Methotrexate}>",0.00141112694553888,3
"<{Fluocinonide},{Clobetasol},{Ketoconazole}>",0.00141112694553888,3
"<{Clobetasol},{Mometasone},{Hydrocortisone}>",0.00141112694553888,3
"<{Methotrexate},{Triamcinolone},{Fluticasone},{Hydrocortisone}>",0.00141112694553888,4
"<{Triamcinolone},{Betamethasone},{Etanercept}>",0.00141112694553888,3
"<{Ixekizumab},{Clobetasol}>",0.00141112694553888,2
"<{Methotrexate},{Halobetasol},{Clobetasol}>",0.00141112694553888,3
"<{Secukinumab},{Ciclopirox}>",0.00141112694553888,2
"<{Ciclopirox},{Calcipotriene}>",0.00141112694553888,2
"<{Fluocinonide},{Fluticasone},{Betamethasone}>",0.00141112694553888,3
"<{Adalimumab},{Etanercept},{Betamethasone}>",0.00141112694553888,3
"<{Methotrexate},{Mometasone},{Apremilast}>",0.00141112694553888,3
"<{Methotrexate},{Secukinumab},{Adalimumab}>",0.00141112694553888,3
"<{Ketoconazole},{Fluticasone},{Adalimumab}>",0.00141112694553888,3
"<{Betamethasone,Ketoconazole}>",0.00139715539162266,2
"<{Clobetasol},{Triamcinolone},{Ustekinumab}>",0.00139715539162266,3
"<{Clobetasol},{Adalimumab},{Ustekinumab}>",0.00139715539162266,3
"<{Ketoconazole},{Adalimumab},{Triamcinolone}>",0.00139715539162266,3
"<{Triamcinolone},{Fluticasone},{Tacrolimus}>",0.00139715539162266,3
"<{Hydrocortisone},{Sulfacetamide}>",0.00139715539162266,2
"<{Adalimumab},{Clobetasol},{Mometasone}>",0.00139715539162266,3
"<{Ustekinumab},{Secukinumab},{Ixekizumab}>",0.00139715539162266,3
"<{Methotrexate},{Ustekinumab},{Ixekizumab}>",0.00139715539162266,3
"<{Triamcinolone},{Adalimumab},{Ixekizumab}>",0.00139715539162266,3
"<{Ixekizumab},{Guselkumab}>",0.00139715539162266,2
"<{Hydrocortisone},{Ketoconazole},{Fluticasone}>",0.00139715539162266,3
"<{Ketoconazole},{Clobetasol},{Fluocinonide}>",0.00139715539162266,3
"<{Apremilast},{Desoximetasone}>",0.00139715539162266,2
"<{Apremilast},{Desonide}>",0.00139715539162266,2
"<{Methotrexate},{Ustekinumab},{Clobetasol}>",0.00139715539162266,3
"<{Methotrexate},{Calcipotriene-Betamethasone},{Clobetasol}>",0.00139715539162266,3
"<{Mometasone},{Calcipotriene-Betamethasone}>",0.00139715539162266,2
"<{Adalimumab},{Methotrexate},{Calcipotriene}>",0.00139715539162266,3
"<{Mometasone},{Triamcinolone},{Betamethasone}>",0.00139715539162266,3
"<{Ketoconazole},{Methotrexate},{Betamethasone}>",0.00139715539162266,3
"<{Fluocinonide},{Methotrexate},{Betamethasone}>",0.00139715539162266,3
"<{Clobetasol,Methotrexate}>",0.00138318383770643,2
"<{Adalimumab},{Triamcinolone},{Ustekinumab}>",0.00138318383770643,3
"<{Clobetasol},{Hydrocortisone},{Secukinumab}>",0.00138318383770643,3
"<{Methotrexate},{Adalimumab},{Etanercept},{Secukinumab}>",0.00138318383770643,4
"<{Ustekinumab},{Mometasone}>",0.00138318383770643,2
"<{Fluticasone},{Ketoconazole},{Mometasone}>",0.00138318383770643,3
"<{Triamcinolone},{Etanercept},{Methotrexate}>",0.00138318383770643,3
"<{Infliximab},{Ketoconazole}>",0.00138318383770643,2
"<{Pimecrolimus},{Ketoconazole}>",0.00138318383770643,2
"<{Adalimumab},{Betamethasone},{Hydrocortisone}>",0.00138318383770643,3
"<{Adalimumab},{Triamcinolone},{Halobetasol}>",0.00138318383770643,3
"<{Etanercept},{Apremilast},{Fluticasone}>",0.00138318383770643,3
"<{Methotrexate},{Fluocinonide},{Fluocinolone}>",0.00138318383770643,3
"<{Methotrexate},{Triamcinolone},{Fluticasone},{Clobetasol}>",0.00138318383770643,4
"<{Triamcinolone},{Methotrexate},{Ciclopirox}>",0.00138318383770643,3
"<{Triamcinolone},{Fluticasone},{Ciclopirox}>",0.00138318383770643,3
"<{Adalimumab},{Etanercept},{Certolizumab}>",0.00138318383770643,3
"<{Nicotine},{Betamethasone}>",0.00138318383770643,2
"<{Triamcinolone},{Etanercept},{Betamethasone}>",0.00138318383770643,3
"<{Ketoconazole},{Hydrocortisone},{Betamethasone}>",0.00138318383770643,3
"<{Tacrolimus},{Apremilast}>",0.00138318383770643,2
"<{Clobetasol},{Secukinumab},{Apremilast}>",0.00138318383770643,3
"<{Ketoconazole},{Fluocinonide},{Triamcinolone}>",0.0013692122837902,3
"<{Clobetasol},{Halobetasol},{Triamcinolone}>",0.0013692122837902,3
"<{Triamcinolone},{Hydrocortisone},{Tacrolimus}>",0.0013692122837902,3
"<{Methotrexate},{Calcipotriene},{Secukinumab}>",0.0013692122837902,3
"<{Crisaborole},{Methotrexate}>",0.0013692122837902,2
"<{Adalimumab},{Ketoconazole},{Hydrocortisone}>",0.0013692122837902,3
"<{Methotrexate},{Triamcinolone},{Clobetasol},{Hydrocortisone}>",0.0013692122837902,4
"<{Triamcinolone},{Fluticasone},{Halobetasol}>",0.0013692122837902,3
"<{Methotrexate},{Betamethasone},{Fluocinolone}>",0.0013692122837902,3
"<{Methotrexate},{Certolizumab},{Clobetasol}>",0.0013692122837902,3
"<{Fluocinolone},{Ciclopirox}>",0.0013692122837902,2
"<{Ustekinumab},{Calcipotriene-Betamethasone}>",0.0013692122837902,2
"<{Etanercept},{Apremilast},{Triamcinolone}>",0.00135524072987398,3
"<{Clobetasol},{Calcipotriene-Betamethasone},{Triamcinolone}>",0.00135524072987398,3
"<{Methotrexate},{Hydrocortisone},{Tacrolimus}>",0.00135524072987398,3
"<{Desoximetasone},{Secukinumab}>",0.00135524072987398,2
"<{Certolizumab},{Mometasone}>",0.00135524072987398,2
"<{Apremilast},{Adalimumab},{Methotrexate}>",0.00135524072987398,3
"<{Adalimumab},{Triamcinolone},{Ixekizumab}>",0.00135524072987398,3
"<{Methotrexate},{Betamethasone},{Ixekizumab}>",0.00135524072987398,3
"<{Adalimumab},{Apremilast},{Ixekizumab}>",0.00135524072987398,3
"<{Triamcinolone},{Etanercept},{Hydrocortisone}>",0.00135524072987398,3
"<{Triamcinolone},{Calcipotriene},{Hydrocortisone}>",0.00135524072987398,3
"<{Triamcinolone},{Methotrexate},{Halobetasol}>",0.00135524072987398,3
"<{Betamethasone},{Guselkumab}>",0.00135524072987398,2
"<{Triamcinolone},{Adalimumab},{Fluocinonide}>",0.00135524072987398,3
"<{Methotrexate},{Hydrocortisone},{Fluocinolone}>",0.00135524072987398,3
"<{Desoximetasone},{Etanercept}>",0.00135524072987398,2
"<{Methotrexate},{Mometasone},{Etanercept}>",0.00135524072987398,3
"<{Hydrocortisone},{Methotrexate},{Etanercept}>",0.00135524072987398,3
"<{Apremilast},{Secukinumab},{Clobetasol}>",0.00135524072987398,3
"<{Hydrocortisone},{Methotrexate},{Betamethasone}>",0.00135524072987398,3
"<{Triamcinolone},{Fluocinonide},{Apremilast}>",0.00135524072987398,3
"<{Apremilast},{Methotrexate},{Adalimumab}>",0.00135524072987398,3
"<{Fluocinonide},{Clobetasol},{Adalimumab}>",0.00135524072987398,3
"<{Fluticasone},{Calcipotriene},{Triamcinolone}>",0.00134126917595775,3
"<{Clobetasol},{Ustekinumab},{Secukinumab}>",0.00134126917595775,3
"<{Fluocinonide},{Methotrexate},{Ketoconazole}>",0.00134126917595775,3
"<{Adalimumab},{Etanercept},{Ketoconazole}>",0.00134126917595775,3
"<{Etanercept},{Infliximab}>",0.00134126917595775,2
"<{Methotrexate},{Ciclopirox},{Hydrocortisone}>",0.00134126917595775,3
"<{Fluticasone},{Betamethasone},{Halobetasol}>",0.00134126917595775,3
"<{Triamcinolone},{Fluocinonide},{Fluocinolone}>",0.00134126917595775,3
"<{Fluticasone},{Ketoconazole},{Fluocinolone}>",0.00134126917595775,3
"<{Fluticasone},{Betamethasone},{Etanercept}>",0.00134126917595775,3
"<{Betamethasone},{Adalimumab},{Clobetasol}>",0.00134126917595775,3
"<{Methotrexate},{Etanercept},{Adalimumab},{Clobetasol}>",0.00134126917595775,4
"<{Halobetasol},{Calcipotriene-Betamethasone}>",0.00134126917595775,2
"<{Triamcinolone},{Hydrocortisone},{Calcipotriene}>",0.00134126917595775,3
"<{Mometasone},{Clobetasol},{Betamethasone}>",0.00134126917595775,3
"<{Triamcinolone},{Calcipotriene},{Adalimumab}>",0.00134126917595775,3
"<{Clobetasol},{Apremilast},{Ustekinumab}>",0.00132729762204152,3
"<{Fluticasone},{Selenium}>",0.00132729762204152,2
"<{Clobetasol},{Adalimumab},{Mometasone}>",0.00132729762204152,3
"<{Nicotine},{Ketoconazole}>",0.00132729762204152,2
"<{Methotrexate},{Desonide},{Hydrocortisone}>",0.00132729762204152,3
"<{Etanercept},{Ketoconazole},{Fluticasone}>",0.00132729762204152,3
"<{Etanercept},{Hydrocortisone},{Fluticasone}>",0.00132729762204152,3
"<{Hydrocortisone},{Adalimumab},{Fluticasone}>",0.00132729762204152,3
"<{Clobetasol},{Flurandrenolide}>",0.00132729762204152,2
"<{Ketoconazole},{Fluocinonide},{Clobetasol}>",0.00132729762204152,3
"<{Methotrexate},{Fluticasone},{Calcipotriene-Betamethasone}>",0.00132729762204152,3
"<{Methotrexate},{Adalimumab},{Calcipotriene-Betamethasone}>",0.00132729762204152,3
"<{Betamethasone},{Triamcinolone},{Calcipotriene}>",0.00132729762204152,3
"<{Fluocinonide},{Clobetasol},{Calcipotriene}>",0.00132729762204152,3
"<{Apremilast},{Triamcinolone},{Betamethasone}>",0.00132729762204152,3
"<{Clobetasol},{Etanercept},{Betamethasone}>",0.00132729762204152,3
"<{Sulfacetamide},{Adalimumab}>",0.00132729762204152,2
"<{Clobetasol,Fluocinonide}>",0.0013133260681253,2
"<{Fluocinonide,Clobetasol}>",0.0013133260681253,2
"<{Ketoconazole,Betamethasone}>",0.0013133260681253,2
"<{Acitretin},{Triamcinolone}>",0.0013133260681253,2
"<{Fluocinonide},{Adalimumab},{Triamcinolone}>",0.0013133260681253,3
"<{Adalimumab},{Hydrocortisone},{Secukinumab}>",0.0013133260681253,3
"<{Methotrexate},{Adalimumab},{Clobetasol},{Secukinumab}>",0.0013133260681253,4
"<{Mycophenolate},{Methotrexate}>",0.0013133260681253,2
"<{Triamcinolone},{Secukinumab},{Methotrexate}>",0.0013133260681253,3
"<{Methotrexate},{Ketoconazole,Clobetasol}>",0.0013133260681253,3
"<{Hydrocortisone},{Clobetasol},{Ketoconazole}>",0.0013133260681253,3
"<{Infliximab},{Hydrocortisone}>",0.0013133260681253,2
"<{Methotrexate},{Flurandrenolide}>",0.0013133260681253,2
"<{Azathioprine},{Fluocinonide}>",0.0013133260681253,2
"<{Betamethasone},{Clobetasol},{Fluocinonide}>",0.0013133260681253,3
"<{Methotrexate},{Dupilumab}>",0.0013133260681253,2
"<{Methotrexate},{Adalimumab},{Desonide}>",0.0013133260681253,3
"<{Adalimumab},{Clobetasol},{Calcipotriene-Betamethasone}>",0.0013133260681253,3
"<{Methotrexate},{Fluticasone},{Clobetasol},{Betamethasone}>",0.0013133260681253,4
"<{Triamcinolone},{Ketoconazole},{Apremilast}>",0.0013133260681253,3
"<{Etanercept},{Betamethasone},{Adalimumab}>",0.0013133260681253,3
"<{Methotrexate,Triamcinolone}>",0.00129935451420907,2
"<{Fluticasone},{Triamcinolone},{Ustekinumab}>",0.00129935451420907,3
"<{Fluticasone},{Methotrexate},{Adalimumab},{Triamcinolone}>",0.00129935451420907,4
"<{Apremilast},{Secukinumab},{Methotrexate}>",0.00129935451420907,3
"<{Adalimumab},{Apremilast},{Methotrexate}>",0.00129935451420907,3
"<{Methotrexate},{Triamcinolone},{Clobetasol},{Ketoconazole}>",0.00129935451420907,4
"<{Clobetasol},{Triamcinolone},{Gentamicin}>",0.00129935451420907,3
"<{Ketoconazole},{Adalimumab},{Fluticasone}>",0.00129935451420907,3
"<{Methotrexate},{Adalimumab},{Clobetasol},{Fluticasone}>",0.00129935451420907,4
"<{Methotrexate},{Etanercept},{Adalimumab},{Fluticasone}>",0.00129935451420907,4
"<{Methotrexate},{Fluticasone},{Triamcinolone},{Fluocinonide}>",0.00129935451420907,4
"<{Adalimumab},{Triamcinolone},{Fluocinolone}>",0.00129935451420907,3
"<{Methotrexate},{Hydrocortisone},{Ciclopirox}>",0.00129935451420907,3
"<{Clobetasol},{Methotrexate},{Calcipotriene-Betamethasone}>",0.00129935451420907,3
"<{Fluticasone},{Fluocinonide},{Calcipotriene}>",0.00129935451420907,3
"<{Clobetasol},{Calcipotriene-Betamethasone},{Calcipotriene}>",0.00129935451420907,3
"<{Triamcinolone},{Methotrexate},{Tacrolimus}>",0.00128538296029284,3
"<{Mometasone},{Triamcinolone},{Ketoconazole}>",0.00128538296029284,3
"<{Fluticasone},{Etanercept},{Ketoconazole}>",0.00128538296029284,3
"<{Fluocinonide},{Fluticasone},{Hydrocortisone}>",0.00128538296029284,3
"<{Methotrexate},{Adalimumab},{Gentamicin}>",0.00128538296029284,3
"<{Tacrolimus},{Fluocinolone}>",0.00128538296029284,2
"<{Mometasone},{Desoximetasone}>",0.00128538296029284,2
"<{Fluticasone},{Triamcinolone},{Desonide}>",0.00128538296029284,3
"<{Mometasone},{Methotrexate},{Clobetasol}>",0.00128538296029284,3
"<{Methotrexate},{Desonide},{Clobetasol}>",0.00128538296029284,3
"<{Hydrocortisone},{Betamethasone},{Clobetasol}>",0.00128538296029284,3
"<{Clobetasol},{Secukinumab},{Betamethasone}>",0.00128538296029284,3
"<{Methotrexate},{Ciclopirox},{Betamethasone}>",0.00128538296029284,3
"<{Methotrexate},{Triamcinolone},{Fluticasone},{Betamethasone}>",0.00128538296029284,4
"<{Fluticasone},{Fluocinonide},{Adalimumab}>",0.00128538296029284,3
"<{Adalimumab},{Apremilast},{Ustekinumab}>",0.00127141140637662,3
"<{Adalimumab},{Methotrexate},{Fluticasone},{Triamcinolone}>",0.00127141140637662,4
"<{Methotrexate},{Adalimumab},{Etanercept},{Triamcinolone}>",0.00127141140637662,4
"<{Adalimumab},{Triamcinolone},{Tacrolimus}>",0.00127141140637662,3
"<{Etanercept},{Triamcinolone},{Mometasone}>",0.00127141140637662,3
"<{Ketoconazole},{Hydrocortisone},{Methotrexate}>",0.00127141140637662,3
"<{Adalimumab},{Hydrocortisone},{Methotrexate}>",0.00127141140637662,3
"<{Apremilast},{Fluticasone},{Methotrexate}>",0.00127141140637662,3
"<{Triamcinolone},{Etanercept},{Ketoconazole}>",0.00127141140637662,3
"<{Mometasone},{Triamcinolone},{Hydrocortisone}>",0.00127141140637662,3
"<{Triamcinolone},{Apremilast},{Hydrocortisone}>",0.00127141140637662,3
"<{Methotrexate},{Adalimumab},{Triamcinolone},{Hydrocortisone}>",0.00127141140637662,4
"<{Ketoconazole},{Betamethasone},{Hydrocortisone}>",0.00127141140637662,3
"<{Desonide},{Halobetasol}>",0.00127141140637662,2
"<{Desoximetasone},{Halobetasol}>",0.00127141140637662,2
"<{Etanercept},{Clobetasol},{Fluocinonide}>",0.00127141140637662,3
"<{Fluocinolone},{Desonide}>",0.00127141140637662,2
"<{Clobetasol},{Triamcinolone},{Desonide}>",0.00127141140637662,3
"<{Betamethasone},{Hydrocortisone},{Clobetasol}>",0.00127141140637662,3
"<{Ketoconazole},{Clobetasol},{Calcipotriene}>",0.00127141140637662,3
"<{Hydrocortisone},{Clobetasol},{Adalimumab}>",0.00127141140637662,3
"<{Triamcinolone},{Adalimumab},{Ustekinumab}>",0.00125743985246039,3
"<{Fluticasone},{Fluocinolone},{Triamcinolone}>",0.00125743985246039,3
"<{Clobetasol},{Ciclopirox},{Triamcinolone}>",0.00125743985246039,3
"<{Triamcinolone},{Hydrocortisone},{Secukinumab}>",0.00125743985246039,3
"<{Triamcinolone},{Salicylic}>",0.00125743985246039,2
"<{Etanercept},{Fluticasone},{Mometasone}>",0.00125743985246039,3
"<{Fluocinolone},{Ixekizumab}>",0.00125743985246039,2
"<{Triamcinolone},{Apremilast},{Ixekizumab}>",0.00125743985246039,3
"<{Methotrexate},{Hydrocortisone,Ketoconazole}>",0.00125743985246039,3
"<{Nicotine},{Hydrocortisone}>",0.00125743985246039,2
"<{Secukinumab},{Gentamicin}>",0.00125743985246039,2
"<{Methotrexate},{Desonide},{Fluticasone}>",0.00125743985246039,3
"<{Methotrexate},{Calcipotriene-Betamethasone},{Fluticasone}>",0.00125743985246039,3
"<{Etanercept},{Ketoconazole},{Clobetasol}>",0.00125743985246039,3
"<{Clobetasol},{Fluticasone},{Ciclopirox}>",0.00125743985246039,3
"<{Adalimumab},{Fluticasone},{Calcipotriene}>",0.00125743985246039,3
"<{Triamcinolone},{Fluocinolone},{Betamethasone}>",0.00125743985246039,3
"<{Methotrexate},{Ustekinumab},{Apremilast}>",0.00125743985246039,3
"<{Clobetasol},{Hydrocortisone},{Apremilast}>",0.00125743985246039,3
"<{Clobetasol},{Calcipotriene-Betamethasone},{Apremilast}>",0.00125743985246039,3
"<{Fluocinolone},{Methotrexate},{Adalimumab}>",0.00125743985246039,3
"<{Adalimumab},{Fluticasone},{Ustekinumab}>",0.00124346829854416,3
"<{Methotrexate},{Triamcinolone,Ketoconazole}>",0.00124346829854416,3
"<{Methotrexate},{Triamcinolone,Clobetasol}>",0.00124346829854416,3
"<{Mometasone},{Hydrocortisone},{Triamcinolone}>",0.00124346829854416,3
"<{Methotrexate},{Desoximetasone},{Triamcinolone}>",0.00124346829854416,3
"<{Calcipotriene},{Methotrexate},{Triamcinolone}>",0.00124346829854416,3
"<{Etanercept},{Fluocinonide},{Triamcinolone}>",0.00124346829854416,3
"<{Etanercept},{Sulfacetamide}>",0.00124346829854416,2
"<{Betamethasone},{Mycophenolate}>",0.00124346829854416,2
"<{Fluticasone},{Calcipotriene},{Methotrexate}>",0.00124346829854416,3
"<{Methotrexate},{Calcipotriene},{Ketoconazole}>",0.00124346829854416,3
"<{Mometasone},{Fluticasone},{Hydrocortisone}>",0.00124346829854416,3
"<{Methotrexate},{Calcipotriene},{Hydrocortisone}>",0.00124346829854416,3
"<{Methotrexate},{Ketoconazole},{Halobetasol}>",0.00124346829854416,3
"<{Triamcinolone},{Clobetasol},{Gentamicin}>",0.00124346829854416,3
"<{Crisaborole},{Fluticasone}>",0.00124346829854416,2
"<{Etanercept},{Fluocinonide},{Fluticasone}>",0.00124346829854416,3
"<{Fluocinonide},{Betamethasone},{Fluticasone}>",0.00124346829854416,3
"<{Crisaborole},{Clobetasol}>",0.00124346829854416,2
"<{Methotrexate},{Clobetasol},{Triamcinolone},{Betamethasone}>",0.00124346829854416,4
"<{Methotrexate},{Fluocinolone},{Betamethasone}>",0.00124346829854416,3
"<{Adalimumab},{Hydrocortisone},{Betamethasone}>",0.00124346829854416,3
"<{Triamcinolone},{Hydrocortisone},{Apremilast}>",0.00124346829854416,3
"<{Betamethasone},{Triamcinolone},{Apremilast}>",0.00124346829854416,3
"<{Betamethasone},{Fluticasone},{Adalimumab}>",0.00124346829854416,3
"<{Clobetasol,Desonide}>",0.00122949674462794,2
"<{Cyclosporine},{Triamcinolone}>",0.00122949674462794,2
"<{Methotrexate},{Fluticasone},{Betamethasone},{Triamcinolone}>",0.00122949674462794,4
"<{Methotrexate},{Fluticasone},{Adalimumab},{Triamcinolone}>",0.00122949674462794,4
"<{Ketoconazole},{Selenium}>",0.00122949674462794,2
"<{Clobetasol},{Fluocinonide},{Secukinumab}>",0.00122949674462794,3
"<{Clobetasol},{Risankizumab-Rzaa}>",0.00122949674462794,2
"<{Cyclosporine},{Methotrexate}>",0.00122949674462794,2
"<{Methotrexate},{Ketoconazole,Triamcinolone}>",0.00122949674462794,3
"<{Fluticasone},{Apremilast},{Ixekizumab}>",0.00122949674462794,3
"<{Methotrexate},{Etanercept},{Triamcinolone},{Fluticasone}>",0.00122949674462794,4
"<{Etanercept},{Fluticasone},{Fluocinonide}>",0.00122949674462794,3
"<{Triamcinolone},{Hydrocortisone},{Fluocinolone}>",0.00122949674462794,3
"<{Triamcinolone},{Betamethasone},{Fluocinolone}>",0.00122949674462794,3
"<{Methotrexate},{Triamcinolone},{Betamethasone},{Clobetasol}>",0.00122949674462794,4
"<{Halobetasol},{Ciclopirox}>",0.00122949674462794,2
"<{Methotrexate},{Etanercept},{Ciclopirox}>",0.00122949674462794,3
"<{Fluticasone},{Clobetasol},{Ciclopirox}>",0.00122949674462794,3
"<{Triamcinolone},{Ketoconazole},{Calcipotriene}>",0.00122949674462794,3
"<{Hydrocortisone},{Clobetasol},{Apremilast}>",0.00122949674462794,3
"<{Fluticasone},{Mometasone},{Adalimumab}>",0.00122949674462794,3
"<{Methotrexate},{Etanercept},{Fluticasone},{Triamcinolone}>",0.00121552519071171,4
"<{Betamethasone},{Adalimumab},{Secukinumab}>",0.00121552519071171,3
"<{Mometasone},{Pimecrolimus}>",0.00121552519071171,2
"<{Etanercept},{Methotrexate},{Mometasone}>",0.00121552519071171,3
"<{Fluticasone},{Secukinumab},{Methotrexate}>",0.00121552519071171,3
"<{Hydrocortisone},{Betamethasone},{Methotrexate}>",0.00121552519071171,3
"<{Methotrexate},{Triamcinolone},{Fluticasone},{Ketoconazole}>",0.00121552519071171,4
"<{Adalimumab},{Secukinumab},{Hydrocortisone}>",0.00121552519071171,3
"<{Fluocinonide},{Methotrexate},{Hydrocortisone}>",0.00121552519071171,3
"<{Clobetasol},{Ustekinumab},{Fluticasone}>",0.00121552519071171,3
"<{Fluocinonide},{Adalimumab},{Fluticasone}>",0.00121552519071171,3
"<{Apremilast},{Adalimumab},{Fluticasone}>",0.00121552519071171,3
"<{Fluticasone},{Methotrexate},{Adalimumab},{Etanercept}>",0.00121552519071171,4
"<{Triamcinolone},{Clobetasol},{Desonide}>",0.00121552519071171,3
"<{Fluticasone},{Ketoconazole},{Ciclopirox}>",0.00121552519071171,3
"<{Triamcinolone},{Adalimumab},{Calcipotriene}>",0.00121552519071171,3
"<{Apremilast},{Azathioprine}>",0.00121552519071171,2
"<{Fluticasone},{Triamcinolone},{Methotrexate},{Adalimumab}>",0.00121552519071171,4
"<{Betamethasone,Clobetasol}>",0.00120155363679548,2
"<{Calcipotriene-Betamethasone},{Tacrolimus}>",0.00120155363679548,2
"<{Hydrocortisone},{Methotrexate},{Ketoconazole}>",0.00120155363679548,3
"<{Secukinumab},{Clobetasol},{Ixekizumab}>",0.00120155363679548,3
"<{Etanercept},{Adalimumab},{Ixekizumab}>",0.00120155363679548,3
"<{Triamcinolone},{Secukinumab},{Hydrocortisone}>",0.00120155363679548,3
"<{Methotrexate},{Fluocinolone},{Hydrocortisone}>",0.00120155363679548,3
"<{Fluticasone},{Methotrexate},{Gentamicin}>",0.00120155363679548,3
"<{Ketoconazole},{Fluocinonide},{Fluticasone}>",0.00120155363679548,3
"<{Methotrexate},{Adalimumab},{Etanercept},{Fluticasone}>",0.00120155363679548,4
"<{Fluticasone},{Betamethasone},{Fluocinolone}>",0.00120155363679548,3
"<{Triamcinolone},{Hydrocortisone},{Etanercept}>",0.00120155363679548,3
"<{Triamcinolone},{Methotrexate},{Adalimumab},{Etanercept}>",0.00120155363679548,4
"<{Methotrexate},{Betamethasone},{Ciclopirox}>",0.00120155363679548,3
"<{Adalimumab},{Clobetasol},{Certolizumab}>",0.00120155363679548,3
"<{Clobetasol},{Ketoconazole},{Calcipotriene}>",0.00120155363679548,3
"<{Fluticasone},{Hydrocortisone},{Apremilast}>",0.00120155363679548,3
"<{Triamcinolone},{Clobetasol},{Methotrexate},{Adalimumab}>",0.00120155363679548,4
"<{Halobetasol},{Ustekinumab}>",0.00118758208287926,2
"<{Fluticasone},{Clobetasol},{Ustekinumab}>",0.00118758208287926,3
"<{Fluticasone},{Desonide},{Triamcinolone}>",0.00118758208287926,3
"<{Clobetasol},{Fluticasone},{Tacrolimus}>",0.00118758208287926,3
"<{Clobetasol},{Ketoconazole},{Secukinumab}>",0.00118758208287926,3
"<{Methotrexate},{Clobetasol},{Pimecrolimus}>",0.00118758208287926,3
"<{Alclometasone},{Methotrexate}>",0.00118758208287926,2
"<{Etanercept},{Betamethasone},{Methotrexate}>",0.00118758208287926,3
"<{Triamcinolone},{Calcipotriene},{Ketoconazole}>",0.00118758208287926,3
"<{Adalimumab},{Methotrexate},{Ixekizumab}>",0.00118758208287926,3
"<{Clobetasol},{Etanercept},{Hydrocortisone}>",0.00118758208287926,3
"<{Etanercept},{Clobetasol},{Halobetasol}>",0.00118758208287926,3
"<{Betamethasone},{Hydrocortisone},{Fluticasone}>",0.00118758208287926,3
"<{Gentamicin},{Fluocinonide}>",0.00118758208287926,2
"<{Infliximab},{Fluocinonide}>",0.00118758208287926,2
"<{Fluticasone},{Adalimumab},{Fluocinonide}>",0.00118758208287926,3
"<{Adalimumab},{Cyclosporine}>",0.00118758208287926,2
"<{Methotrexate},{Clobetasol},{Crisaborole}>",0.00118758208287926,3
"<{Etanercept},{Hydrocortisone},{Clobetasol}>",0.00118758208287926,3
"<{Apremilast},{Fluticasone},{Clobetasol}>",0.00118758208287926,3
"<{Fluticasone},{Betamethasone},{Ciclopirox}>",0.00118758208287926,3
"<{Etanercept},{Adalimumab},{Certolizumab}>",0.00118758208287926,3
"<{Adalimumab},{Apremilast},{Betamethasone}>",0.00118758208287926,3
"<{Ketoconazole},{Alclometasone}>",0.00118758208287926,2
"<{Methotrexate},{Certolizumab},{Adalimumab}>",0.00118758208287926,3
"<{Calcipotriene,Triamcinolone}>",0.00117361052896303,2
"<{Methotrexate,Etanercept}>",0.00117361052896303,2
"<{Etanercept},{Adalimumab},{Ustekinumab}>",0.00117361052896303,3
"<{Hydrocortisone},{Fluocinonide},{Triamcinolone}>",0.00117361052896303,3
"<{Desoximetasone},{Tacrolimus}>",0.00117361052896303,2
"<{Betamethasone},{Clobetasol},{Secukinumab}>",0.00117361052896303,3
"<{Ketoconazole},{Fluocinonide},{Hydrocortisone}>",0.00117361052896303,3
"<{Betamethasone},{Ketoconazole},{Hydrocortisone}>",0.00117361052896303,3
"<{Calcipotriene},{Methotrexate},{Fluticasone}>",0.00117361052896303,3
"<{Ketoconazole},{Fluticasone},{Fluocinonide}>",0.00117361052896303,3
"<{Ketoconazole},{Triamcinolone},{Fluocinolone}>",0.00117361052896303,3
"<{Methotrexate},{Diflorasone}>",0.00117361052896303,2
"<{Methotrexate},{Clobetasol},{Desoximetasone}>",0.00117361052896303,3
